,Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
633,1800.0,4,2.0,Semi-Furnished,Alaknanda,South Delhi,"Tara Apartment, Alaknanda",1.0,Ready_to_move,Resale,Apartment,10838.0,21500000
634,1800.0,4,2.0,Semi-Furnished,Alaknanda,South Delhi,"Tara Apartment, Alaknanda",1.0,Ready_to_move,Resale,Apartment,10838.0,21500000
635,360.0,2,1.0,Semi-Furnished,Mahavir Enclave,South Delhi,"Vijay Enclave, Mahavir Enclave",1.0,Ready_to_move,New_Property,Apartment,42222.0,2200000
636,1080.0,3,2.0,Semi-Furnished,Lajpat Nagar,South Delhi,"Vikram Vihar, Lajpat Nagar",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,22500000
637,1000.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,"Vikram Vihar, Lajpat Nagar",1.0,Ready_to_move,New_Property,Builder_Floor,22000.0,22000000
638,1150.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,"Vikram Vihar, Lajpat Nagar",2.0,Ready_to_move,New_Property,Builder_Floor,22000.0,24000000
639,750.0,2,2.0,Semi-Furnished,Lajpat Nagar,South Delhi,"Vinoba Puri, Lajpat Nagar",2.0,Ready_to_move,New_Property,Builder_Floor,9259.0,11500000
640,1300.0,2,2.0,Semi-Furnished,Alaknanda,South Delhi,"Yamuna Apartment, Alaknanda",1.0,Ready_to_move,Resale,Apartment,11538.0,15000000
641,1300.0,2,2.0,Semi-Furnished,Alaknanda,South Delhi,"Yamuna Apartment, Alaknanda",1.0,Ready_to_move,Resale,Apartment,11538.0,15000000
642,1200.0,10,4.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,Ready_to_move,Resale,Apartment,10838.0,17000000
643,1250.0,3,2.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,Ready_to_move,Resale,Apartment,10838.0,16000000
644,1350.0,3,3.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,Ready_to_move,Resale,Apartment,10838.0,14000000
645,1300.0,3,2.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,Ready_to_move,Resale,Apartment,10838.0,17000000
646,1150.0,2,2.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2.0,Ready_to_move,Resale,Apartment,15384.0,10800000
647,1600.0,4,2.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2.0,Ready_to_move,Resale,Apartment,10838.0,15800000
648,1600.0,4,2.0,Semi-Furnished,Sarita Vihar,South East Delhi,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1.0,Ready_to_move,Resale,Apartment,10838.0,15500000
649,900.0,2,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Dda Janta Flats, Kalkaji",2.0,Ready_to_move,Resale,Apartment,10838.0,6500000
650,1150.0,2,3.0,Semi-Furnished,Kalkaji,South East Delhi,"Deshbandhu Apartments, Kalkaji",2.0,Ready_to_move,Resale,Apartment,10000.0,16100000
651,900.0,3,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Giri Nagar, KalkaJi",2.0,Ready_to_move,Resale,Apartment,10838.0,6600000
652,500.0,2,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,3300000
653,700.0,2,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,3800000
654,900.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,7000000
655,950.0,3,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",1.0,Ready_to_move,New_Property,Apartment,10838.0,8000000
656,1000.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",2.0,Ready_to_move,New_Property,Apartment,10838.0,8600000
657,1800.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",2.0,Ready_to_move,Resale,Builder_Floor,10838.0,14000000
658,900.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",1.0,Ready_to_move,New_Property,Builder_Floor,10000.0,6800000
659,1260.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,Kalkaji,2.0,Ready_to_move,Resale,Builder_Floor,10838.0,16500000
660,1300.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,Kalkaji,2.0,Ready_to_move,Resale,Builder_Floor,10838.0,21000000
661,1600.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,Kalkaji,2.0,Ready_to_move,Resale,Builder_Floor,10838.0,26000000
662,810.0,2,2.0,Semi-Furnished,Kalkaji,South East Delhi,Kalkaji,1.0,Ready_to_move,New_Property,Builder_Floor,18000.0,14000000
663,1000.0,2,3.0,Semi-Furnished,Kalkaji,South East Delhi,Kalkaji Extention,1.0,Ready_to_move,Resale,Apartment,18000.0,11000000
664,1000.0,2,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Kalkaji super area 1000 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Very beautiful 3 bedroom with attached washroom , drawing dining , modular kitchen , ac , servant room , power backup, powder room, separate underground and overhead water tanks, walking distance to market , easy access to ring road . For more details and site visit please contact cosmo properties. read more Contact Agent View Phone No. Share Feedback Agent Zee Associates",1.0,Ready_to_move,Resale,Builder_Floor,18000.0,18000000
665,800.0,2,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Kalkaji super area 800 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 2 ownership Freehold 2 bhk flat for sale in kalkaji this is third floor with 2 bed room and bathrooms very peace full location and posh. The Summer Fields School is considered as among the best school of New Delhi and is located just beside to this property. Within the range of 4-5km, you will find some of the well-equipped hospitals which include AIMS Hospital and Moolchand Hospital.for more information about this flat please call me feel free. read more Contact Agent View Phone No. Share Feedback Agent Rose Estate 100+ Buyers Served",1.0,Ready_to_move,Resale,Builder_Floor,10000.0,8000000
666,1350.0,3,2.0,Semi-Furnished,Kalkaji,South East Delhi,"Nehru Enclave, Kalkaji",1.0,Ready_to_move,Resale,Builder_Floor,6878.0,17500000
667,1800.0,3,3.0,Semi-Furnished,Kalkaji,South East Delhi,"Nehru Enclave, Kalkaji",1.0,Ready_to_move,Resale,Builder_Floor,12916.0,26000000
668,1300.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,"Arjun Nagar, Safdarjung Enclave",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,32500000
669,150.0,2,1.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,"Arjun Nagar, Safdarjung Enclave",1.0,Ready_to_move,Resale,Apartment,14818.0,2000000
670,600.0,2,2.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,"Arjun Nagar, Safdarjung Enclave",1.0,Ready_to_move,Resale,Builder_Floor,14818.0,4700000
671,810.0,2,2.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Krishna Nagar-Safdarjung Enclave,1.0,Ready_to_move,Resale,Builder_Floor,14818.0,8500000
672,900.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Krishna Nagar-Safdarjung Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,14818.0,12500000
673,1800.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,37500000
674,1500.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,4.0,Ready_to_move,New_Property,Builder_Floor,25000.0,37500000
675,2100.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,3.0,Ready_to_move,New_Property,Builder_Floor,25000.0,55000000
676,1800.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,2.0,Ready_to_move,New_Property,Builder_Floor,25000.0,87500000
677,1550.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,14818.0,38000000
678,1600.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,2.0,Ready_to_move,Resale,Builder_Floor,14818.0,22500000
679,4000.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1.0,Ready_to_move,Resale,Builder_Floor,14818.0,72500000
680,972.0,2,2.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1.0,Ready_to_move,Resale,Apartment,14818.0,17000000
681,2250.0,4,5.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,2.0,Ready_to_move,New_Property,Builder_Floor,14818.0,55000000
682,1650.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,14818.0,35000000
683,2250.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,3.0,Ready_to_move,New_Property,Builder_Floor,14818.0,80000000
684,4200.0,4,5.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,3.0,Ready_to_move,New_Property,Builder_Floor,14818.0,74000000
685,1450.0,3,3.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,"Safdarjung Enclave carpet area 1450 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Park facing builder floor apartment available for sale in safderjung enclave, 3 bedroom with attached bathroom, drawing dinning, modular kitchen. the property is on the top floor of a four storey building with terrace right, servant quarter, 1 car parking in stilt. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes Realty 1000+ Buyers Served",1.0,Ready_to_move,Resale,Builder_Floor,14818.0,37500000
686,2610.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2.0,Ready_to_move,Resale,Builder_Floor,14818.0,42500000
687,3250.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,"Safdarjung Enclave carpet area 3250 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered bathroom 4 balcony 3 ownership Freehold Near Buy Green park Metro station. The location of the property is Awesome and Peaceful. The construction is very Highend and Very tasteful Done-up. The Same property is location on the FF. 4 Side corner read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Findahouse Real Estate Consultants LLP 2000+ Buyers Served",1.0,Ready_to_move,Resale,Builder_Floor,14818.0,55000000
688,2200.0,4,4.0,Semi-Furnished,Safdarjung Enclave,South West Delhi,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3.0,Ready_to_move,New_Property,Builder_Floor,23863.0,52500000
689,650.0,1,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Sector E Pocket 1, Vasant Kunj",1.0,Ready_to_move,Resale,Apartment,15500.0,7400000
690,1075.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Sector E Pocket 1, Vasant Kunj",2.0,Ready_to_move,New_Property,Apartment,15500.0,12000000
691,1300.0,3,3.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Sector E Pocket 1, Vasant Kunj",1.0,Ready_to_move,Resale,Apartment,20833.0,21900000
692,1600.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj",2.0,Ready_to_move,Resale,Apartment,10838.0,18500000
693,1200.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj carpet area 1200 sqft status Ready to Move floor 5 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road society DDA Flats Vasant Kunj car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold A southEAST facing 3 bhk resale flat is available in the promising locality of sectorE vasant kunj vasant kunj, delhi south. It is a ready to move in spacious flat and is located on the 5th floor. Every single detail of the flat is carefully designed. This property offers quality specifications such as lifts, park, water storage and securityfire alar. It is a gated society flat. It provides a spectacular view of the main road and parkgarden. The apartment is priced at rs. 2 cr. It is a freehold property, with a super builtUp area of 1600 sq. Ft. The property price is negotiable. read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Link Properties Pvt. Ltd. 5000+ Buyers Served",1.0,Ready_to_move,Resale,Apartment,10838.0,20000000
694,2200.0,4,3.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj Sector C",2.0,Ready_to_move,Resale,Apartment,10681.0,23500000
695,1450.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj Sector D",2.0,Ready_to_move,Resale,Apartment,15500.0,23500000
696,1600.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1.0,Ready_to_move,Resale,Apartment,20833.0,25000000
697,1184.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1.0,Ready_to_move,Resale,Apartment,14358.0,17000000
698,900.0,2,2.0,Semi-Furnished,Manglapuri,South West Delhi,"Indra Park Palam, Manglapuri",1.0,Ready_to_move,Resale,Builder_Floor,3444.0,3100000
699,360.0,1,1.0,Semi-Furnished,Manglapuri,South West Delhi,"Indra Park Palam, Manglapuri",1.0,Ready_to_move,Resale,Builder_Floor,4167.0,1500000
700,1200.0,2,2.0,Semi-Furnished,Manglapuri,South West Delhi,"Manglapuri, Sultanpur",1.0,Ready_to_move,Resale,Apartment,8333.0,10000000
701,900.0,3,2.0,Semi-Furnished,Manglapuri,South West Delhi,"Manglapuri, Sultanpur",1.0,Ready_to_move,Resale,Builder_Floor,3714.0,9000000
702,1000.0,3,2.0,Semi-Furnished,Manglapuri,South West Delhi,"Manglapuri, Sultanpur",1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,7000000
703,900.0,3,2.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,9000000
704,1150.0,3,2.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,Resale,Builder_Floor,10838.0,6300000
705,450.0,1,1.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,Resale,Apartment,5222.0,2350000
706,700.0,2,2.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,Resale,Builder_Floor,3714.0,3500000
707,1700.0,3,3.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,New_Property,Apartment,3714.0,8500000
708,1100.0,3,2.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,Resale,Builder_Floor,3714.0,6000000
709,1000.0,3,3.0,Semi-Furnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1.0,Ready_to_move,New_Property,Apartment,3714.0,5500000
710,1350.0,3,3.0,Semi-Furnished,Sultanpur,South West Delhi,Sultanpur,1.0,Ready_to_move,Resale,Apartment,5222.0,8500000
711,800.0,2,2.0,Semi-Furnished,Sultanpur,South West Delhi,Sultanpur,1.0,Almost_ready,Resale,Builder_Floor,3714.0,5000000
712,750.0,2,2.0,Semi-Furnished,Sultanpur,South West Delhi,Sultanpur,1.0,Almost_ready,Resale,Builder_Floor,3714.0,4500000
713,1100.0,2,2.0,Semi-Furnished,Sultanpur,South West Delhi,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1.0,Ready_to_move,Resale,Builder_Floor,8333.0,2800000
714,1000.0,3,3.0,Semi-Furnished,Sultanpur,South West Delhi,Sultanpur Extension,1.0,Ready_to_move,New_Property,Apartment,10838.0,5500000
715,445.0,1,2.0,Semi-Furnished,Sultanpur,South West Delhi,Sultanpur Extension,1.0,Ready_to_move,Resale,Apartment,5222.0,1650000
716,700.0,2,2.0,Semi-Furnished,Sultanpur,South West Delhi,Sultanpur Extension,1.0,Ready_to_move,Resale,Builder_Floor,3714.0,2600000
717,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,1.0,Ready_to_move,Resale,Apartment,30556.0,15000000
718,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,1.0,Ready_to_move,Resale,Apartment,10838.0,15000000
719,1400.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,2.0,Ready_to_move,New_Property,Apartment,10838.0,25000000
720,600.0,1,1.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,1.0,Ready_to_move,New_Property,Apartment,10838.0,8000000
721,1700.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,2.0,Ready_to_move,Resale,Builder_Floor,21818.0,31000000
722,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,3.0,Ready_to_move,Resale,Apartment,21818.0,16500000
723,3500.0,4,4.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,5.0,Ready_to_move,New_Property,Builder_Floor,14358.0,22500000
724,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj,1.0,Ready_to_move,Resale,Apartment,30556.0,15000000
725,1200.0,3,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj Sector A,2.0,Ready_to_move,Resale,Apartment,20833.0,25000000
726,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,South West Delhi,Vasant Kunj Sector C,2.0,Ready_to_move,Resale,Apartment,21818.0,24000000
727,1550.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,Aashirwaad Chowk,1.0,Ready_to_move,Resale,Apartment,10838.0,13200000
728,1470.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,14500000
729,1500.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,14900000
730,1850.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,15500000
731,1380.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,15000000
732,1700.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,17200000
733,540.0,2,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Adarsh Homes, Dwarka Mor",1.0,Ready_to_move,New_Property,Apartment,5000.0,3000000
734,540.0,2,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Adarsh Homes, Dwarka Mor",1.0,Ready_to_move,New_Property,Apartment,5000.0,3000000
735,540.0,2,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Adarsh Homes, Dwarka Mor",1.0,Ready_to_move,New_Property,Apartment,5000.0,3000000
736,1600.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Ashirwad Apartments, Dwarka",1.0,Ready_to_move,Resale,Apartment,3524.0,15600000
737,1600.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Ashirwad Apartments, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,15600000
738,1200.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Ashirwad Apartments, Dwarka Sector 12",1.0,Ready_to_move,Resale,Apartment,3524.0,15500000
739,1200.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Ashirwad Apartments, Dwarka Sector 12",1.0,Ready_to_move,Resale,Apartment,24718.0,15500000
740,1200.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Ashirwad Apartments, Dwarka Sector 12",1.0,Ready_to_move,Resale,Apartment,24718.0,15500000
741,1500.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,14000000
742,1600.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,15800000
743,1550.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served",1.0,Ready_to_move,Resale,Apartment,10838.0,15800000
744,1400.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Chopra Apartment, Dwarka Sector 23",1.0,Ready_to_move,Resale,Apartment,3524.0,13500000
745,1525.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Chopra Apartment, Dwarka Sector 23",1.0,Ready_to_move,Resale,Apartment,3524.0,14200000
746,1850.0,3,4.0,Semi-Furnished,Dwarka,South West Delhi ,Dwarka,1.0,Ready_to_move,Resale,Apartment,3524.0,24000000
747,500.0,2,2.0,Semi-Furnished,Dwarka,South West Delhi ,Dwarka Mor,1.0,Ready_to_move,New_Property,Builder_Floor,6111.0,3200000
748,680.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,Dwarka Mor,1.0,Ready_to_move,New_Property,Builder_Floor,6111.0,3400000
749,765.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,Dwarka Mor,1.0,Ready_to_move,Resale,Builder_Floor,5794.0,3800000
750,1150.0,3,2.0,Semi-Furnished,Dwarka,South West Delhi ,Dwarka Sector 16B,1.0,Ready_to_move,New_Property,Builder_Floor,3524.0,6800000
751,400.0,1,1.0,Semi-Furnished,Dwarka,South West Delhi ,"Dwarka Sector 3 carpet area 400 sqft status Ready to Move floor 1 out of 4 floors transaction New Property furnishing Semi-Furnished facing West overlooking Main Road bathroom 1 balcony 1 ownership Freehold Newly Constructed Property 1BHK freehold property , reserved parking, ample space for visitor parking, bathrooms with modern facilities, complete light in all room, wooden wardrobes in bedrooms, separate electric & water meter connection, separate water tank at roof, electronic door lock system with intercom facility, wall to wall POP work, fall ceiling work in all rooms, royal paint work in all rooms, 24X7 running water, branded electric fittings, modular kitchen with electronic chimney, marble vitrified tile flooring, near to metro station, well connected to main road ect. 80 to 90 home loan available. Ready to move read more Contact Agent View Phone No. Share Feedback Agent S.B. Associates 4000+ Buyers Served",1.0,Ready_to_move,New_Property,Builder_Floor,3524.0,1850000
752,1000.0,2,2.0,Semi-Furnished,Dwarka,South West Delhi ,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10700.0,10700000
753,1500.0,3,3.0,Semi-Furnished,Dwarka,South West Delhi ,"Karuna Vihar Apartment, Dwarka",2.0,Ready_to_move,Resale,Apartment,3524.0,16000000
754,1800.0,4,2.0,Semi-Furnished,Dwarka,South West Delhi ,"MeeraBai Apartment, Dwarka Sector 5",1.0,Ready_to_move,Resale,Apartment,3524.0,16500000
